ds,yhat,yhat_lower,yhat_upper,pct_occ,over70,over80,over85
2020-12-09 17:00:00,757.0015728556184,713.7688143935068,801.3548939137487,63.08346440463487,False,False,False
2020-12-10 17:00:00,690.3689366410209,644.8756420062168,732.1284416177051,57.53074472008508,False,False,False
2020-12-17 17:00:00,601.9979857895489,558.6672631701739,647.009062293908,50.16649881579575,False,False,False
2020-12-19 17:00:00,629.3496800595526,587.2729115694765,671.7118964679353,52.44580667162938,False,False,False
2020-12-20 17:00:00,533.5242570059006,496.428755212881,575.6382700243913,44.46035475049172,False,False,False
2020-12-27 17:00:00,468.4025203986487,426.754988442767,510.2045193012599,39.033543366554056,False,False,False
2020-12-29 17:00:00,482.62277357285257,439.3702828877872,527.0757196369517,40.21856446440438,False,False,False
2020-12-30 17:00:00,533.7663670729646,493.42959737293495,574.3528791859642,44.48053058941372,False,False,False
2021-01-01 17:00:00,468.841701397845,424.0816806162152,513.835057264705,39.07014178315375,False,False,False
2021-01-02 17:00:00,424.19682294401423,383.47502704673076,465.94778083759155,35.34973524533452,False,False,False
2021-01-07 17:00:00,449.25541631726384,411.1593264591744,490.6118637045944,37.437951359771986,False,False,False
2021-01-09 17:00:00,444.9788458493832,402.659760260565,486.5754974681162,37.0815704874486,False,False,False
2021-01-18 17:00:00,469.21087410064905,427.6048259451999,511.29276243818447,39.10090617505409,False,False,False
2021-01-20 17:00:00,437.828065682016,394.37192736017954,478.31881512979646,36.485672140168,False,False,False
2021-01-22 17:00:00,454.4356344810194,412.37138008925,494.3315553759948,37.869636206751615,False,False,False
2021-02-01 17:00:00,423.8806173756657,380.1710377921196,464.716431507085,35.32338478130547,False,False,False
2021-02-06 17:00:00,437.14967781133953,396.9906900339526,476.72496430103087,36.42913981761163,False,False,False
2021-02-10 17:00:00,455.89804031663425,414.83029124176306,498.16058733040467,37.991503359719516,False,False,False
2021-02-12 17:00:00,431.00427238463357,387.12392029835405,472.5795030423288,35.917022698719464,False,False,False
2021-02-14 17:00:00,440.87389228558135,398.07409891320634,484.0903233497921,36.73949102379845,False,False,False
2021-02-19 17:00:00,436.5336928650615,394.46303475938436,477.57522785228576,36.37780773875512,False,False,False
2021-02-20 17:00:00,465.782526547075,423.9131400751514,508.58443959873307,38.815210545589586,False,False,False
2021-02-22 17:00:00,484.81285773704474,441.39876112173613,525.6722392562298,40.40107147808706,False,False,False
2021-03-16 17:00:00,726.4785585113676,683.7480583216745,771.9596018031837,60.5398798759473,False,False,False
